ID,보증금,월세,전용면적,해당층,총층,방수,욕실수,총주차대수,관리비,중개사무소,제공플랫폼,허위매물여부,등록경과일,보증금월세비율,층비율,저층여부,고층여부,매물확인방식_서류확인,매물확인방식_전화확인,매물확인방식_현장확인,주차가능여부_가능,주차가능여부_불가능,방향_남동향,방향_남서향,방향_남향,방향_동향,방향_북동향,방향_북서향,방향_북향,방향_서향
TRAIN_1407,17.265498135541893,13.270785106659046,3.3439213138424253,5.0,6.0,1.0,1.0,3.4011973816621555,0.6931471805599453,32,1,0,214,54.310251189222086,0.8333333333333334,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1408,19.828002474712314,13.038983942375959,3.5467396869528134,4.0,6.0,2.0,1.0,3.5553480614894135,1.791759469228055,32,3,0,442,888.0415477357658,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1409,18.757152987716434,13.51440681653079,3.219275744889528,4.8484030589293745,10.0,2.0,1.0,2.1972245773362196,1.9459101490553132,247,1,0,173,189.1889335284682,0.4848403058929375,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1410,19.800705494574384,9.210440366976517,3.3968546322280186,9.0,19.0,2.0,2.0,3.5553480614894135,0.0,32,0,0,161,39746.02539746025,0.47368421052631576,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_1411,19.722233879338255,12.04355959836804,3.3325482949183005,5.0,5.0,1.0,1.0,3.0602352018030174,2.0794415416798357,175,1,0,235,2161.751989694178,1.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1412,18.020203192280615,12.873904582205107,3.3325482949183005,3.0,4.0,1.0,1.0,0.6931471805599453,2.1972245773362196,150,7,0,292,171.79443129633,0.75,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_1413,18.2756549834628,9.90353755128617,2.917770732084279,5.0,15.0,1.0,1.0,3.6109179126442243,0.0,32,0,0,179,4324.78376081196,0.3333333333333333,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1414,18.264026945602897,13.081543466215237,3.3325482949183005,2.0,3.0,2.0,1.0,0.6931471805599453,0.0,215,2,0,130,178.12462890702312,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1415,19.05725757831492,12.971542813248437,3.742420221041966,3.0,8.0,1.0,1.0,1.791759469228055,0.0,137,3,0,132,439.5338615491592,0.375,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1416,18.76427045543464,12.971542813248437,3.817712325956905,8.0,11.0,1.0,1.0,2.995732273553991,1.6094379124341003,32,0,0,70,327.90621417159497,0.7272727272727273,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1417,19.01400759475496,12.388398368982115,3.380654480430826,9.0,13.0,2.0,1.0,3.258096538021482,2.302585092994046,32,4,0,291,754.1635243186487,0.6923076923076923,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1418,19.737088980289055,12.345838935721968,2.917770732084279,5.0,6.0,1.0,1.0,1.9459101490553132,2.5649493574615367,140,0,0,36,1621.7320794257416,0.8333333333333334,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_1419,19.070398371806906,12.388398368982115,3.7584055167625467,4.8484030589293745,3.0,2.0,1.0,3.0602352018030174,0.0,207,3,0,73,797.9133420277416,1.6161343529764582,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1420,16.993564429978885,13.3374763699232,3.0363942552728806,4.8484030589293745,6.0,1.0,1.0,3.0602352018030174,1.791759469228055,175,1,0,150,38.709614984491964,0.8080671764882291,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1421,19.78037442584247,12.793862088206213,2.917770732084279,7.0,7.0,1.0,1.0,0.6931471805599453,2.5649493574615367,265,0,0,85,1081.9414390515583,1.0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1422,19.613086914941736,12.923914877701906,2.917770732084279,7.0,11.0,1.0,1.0,1.0986122886681098,2.0794415416798357,32,2,0,257,803.6565764473745,0.6363636363636364,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_1423,16.257857680289998,12.793862088206213,3.1763857732472487,3.0,11.0,1.0,1.0,2.9444389791664403,2.0794415416798357,32,1,0,448,31.944355710123027,0.2727272727272727,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1424,18.31532023940565,13.25339339419516,3.374168709274236,12.0,12.0,1.0,1.0,3.044522437723423,2.1972245773362196,32,2,0,435,157.89445983428098,1.0,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1425,18.450239555902648,13.3374763699232,3.783734985126615,3.0,5.0,2.0,1.0,1.6094379124341003,1.3862943611198906,101,2,0,137,166.12876430844466,0.6,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1426,16.52356082573315,11.695255355062795,3.3325482949183005,5.0,5.0,1.0,1.0,3.0602352018030174,2.3978952727983707,161,2,0,120,124.99895834201382,1.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1427,18.99448117251355,11.918397239722838,3.4075107437187473,12.0,17.0,1.0,1.0,3.6635616461296463,2.302585092994046,32,0,0,69,1183.3254444970366,0.7058823529411765,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_1428,18.78184560013259,13.161586013632684,3.3123661679555396,2.0,3.0,1.0,1.0,3.0602352018030174,1.3862943611198906,175,1,0,70,275.96100776729276,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1429,16.213405921671733,13.51440681653079,3.6090242288644716,2.0,4.0,2.0,1.0,3.0602352018030174,2.1972245773362196,65,1,1,243,14.864844777236787,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1430,18.67143947008165,11.695255355062795,3.3325482949183005,4.0,5.0,2.0,1.0,1.791759469228055,0.0,167,3,1,207,1070.824409796585,0.8,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1431,19.600873022685093,12.971542813248437,2.917770732084279,7.0,7.0,1.0,1.0,1.6094379124341003,2.8903717578961645,223,4,0,101,756.9749837791074,1.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1432,19.722233879338255,12.971542813248437,3.3235961356386037,19.0,21.0,1.0,1.0,3.8918202981106265,0.0,32,2,0,94,854.6491752344762,0.9047619047619048,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1433,18.86536657162407,10.596659732783579,2.917770732084279,12.0,18.0,2.0,1.0,3.4657359027997265,2.4849066497880004,32,1,0,506,3899.902502437439,0.6666666666666666,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1434,18.228308863426122,12.04355959836804,3.5142284036242013,3.0,9.0,1.0,1.0,2.772588722239781,2.5649493574615367,239,6,0,147,485.29126299257064,0.3333333333333333,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1435,15.830413711839864,11.918397239722838,2.917770732084279,4.8484030589293745,16.0,1.0,1.0,3.5553480614894135,2.302585092994046,157,0,0,32,49.99966666888887,0.3030251911830859,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1436,19.782938529804834,13.444448325847754,3.3325482949183005,3.0,4.0,2.0,1.0,1.3862943611198906,0.0,141,4,0,99,565.9412087808569,0.75,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1437,18.41566821217907,13.415034483903348,3.329343277894172,1.0,2.0,1.0,1.0,2.6390573296152584,0.0,32,1,0,208,148.5072410339686,0.5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1438,18.80594315154573,12.873904582205107,3.6681664125163946,8.0,19.0,1.0,1.0,3.5553480614894135,1.3862943611198906,32,1,0,350,376.92211045612703,0.42105263157894735,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1439,18.24632736871235,13.038983942375959,3.3325482949183005,3.0,6.0,1.0,1.0,1.3862943611198906,0.0,54,2,0,135,182.60829867761157,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1440,19.72630720471483,13.017005083966255,3.3325482949183005,2.0,4.0,2.0,1.0,3.0602352018030174,0.0,201,3,0,97,819.9981777818272,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1441,18.57340183955372,11.982935344196433,3.3325482949183005,3.0,4.0,1.0,1.0,0.6931471805599453,0.0,150,7,0,174,728.1204492471923,0.75,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1442,18.93050587339078,11.982935344196433,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,229,0,0,71,1040.6184961343993,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1443,18.767810282114706,11.695255355062795,3.4028626609812167,3.0,8.0,1.0,1.0,3.6375861597263857,0.0,32,3,0,126,1179.1568403596636,0.375,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TRAIN_1444,19.019517250535575,11.982935344196433,3.5142284036242013,3.0,9.0,2.0,1.0,2.302585092994046,2.70805020110221,148,0,0,164,1137.4928906694333,0.3333333333333333,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1445,18.478949661510303,9.210440366976517,2.917770732084279,1.0,2.0,1.0,1.0,2.70805020110221,2.3978952727983707,32,0,0,306,10598.9401059894,0.5,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1446,16.835935492889124,13.180634172318978,3.3325482949183005,2.0,3.0,1.0,1.0,3.0602352018030174,0.0,93,1,0,37,38.67917230344848,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1447,18.258161826219297,13.270785106659046,3.169685580677429,6.0,9.0,1.0,1.0,3.6375861597263857,0.6931471805599453,32,0,0,469,146.55147146298023,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1448,16.213405921671733,12.847929163278053,3.1684242813721024,5.0,6.0,2.0,1.0,1.6094379124341003,2.8903717578961645,129,1,1,457,28.94729224396778,0.8333333333333334,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_1449,19.635593491283995,13.102162710901053,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,69,0,0,169,687.7536984618399,0.6666666666666666,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1450,18.61130111182548,13.47302165746721,2.917770732084279,6.0,9.0,1.0,1.0,1.791759469228055,2.833213344056216,150,7,1,306,170.42229517986596,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_1451,18.47422152035907,13.25339339419516,3.574029612434994,3.0,17.0,1.0,1.0,2.833213344056216,0.6931471805599453,32,0,0,151,185.08739458351826,0.17647058823529413,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_1452,19.753046765685223,11.775297421715827,3.4541060373175574,1.0,4.0,1.0,1.0,3.828641396489095,2.3978952727983707,32,0,0,458,2915.3621895216193,0.25,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1453,18.927498352344912,13.038983942375959,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,1.0986122886681098,78,0,0,160,360.8687807200419,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1454,18.28141868811311,13.060490101343552,3.177637076851603,7.0,17.0,1.0,1.0,3.1354942159291497,1.791759469228055,32,1,0,92,185.10598913619333,0.4117647058823529,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1455,19.67914173640328,13.25339339419516,3.4436180975461075,4.0,5.0,1.0,1.0,0.6931471805599453,0.0,206,2,0,45,617.5427762407435,0.8,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_1456,19.638556456405873,13.3374763699232,3.3325482949183005,5.0,6.0,2.0,1.0,2.0794415416798357,0.6931471805599453,140,1,0,57,545.1604110315951,0.8333333333333334,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1457,18.767810282114706,13.399996629152975,3.1838702156693857,3.0,6.0,1.0,1.0,3.0602352018030174,2.3978952727983707,62,0,0,124,214.39361455512946,0.5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1458,19.619138370606784,13.500801182986649,3.1917101567954314,9.0,19.0,2.0,1.0,3.295836866004329,0.0,32,0,0,307,454.10896697401785,0.47368421052631576,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1459,18.829473648797723,12.54254845357358,3.3325482949183005,4.0,9.0,1.0,1.0,3.0602352018030174,2.6390573296152584,21,1,1,258,537.4980803639987,0.4444444444444444,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1460,17.19990085520835,13.270785106659046,2.917770732084279,6.0,17.0,1.0,1.0,4.605170185988092,0.0,262,1,0,184,50.86198127244608,0.35294117647058826,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1461,17.147715103853763,12.847929163278053,3.3325482949183005,4.0,8.0,1.0,1.0,1.791759469228055,1.6094379124341003,228,2,0,115,73.6840166210089,0.5,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1462,18.538463788497637,13.28787951079572,2.917770732084279,8.0,15.0,1.0,1.0,3.0602352018030174,0.0,221,1,1,215,190.67764291924928,0.5333333333333333,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1463,19.676296784279142,13.321215875492413,3.923753928303845,2.0,4.0,2.0,1.0,0.6931471805599453,0.0,203,1,0,141,575.4088927723069,0.5,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1464,18.812722838485147,12.847929163278053,3.4937765629552486,15.0,16.0,2.0,1.0,3.912023005428146,1.3862943611198906,32,3,0,324,389.47265928247555,0.9375,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1465,18.778355195217188,13.51440681653079,3.4986265269937014,2.0,2.0,1.0,1.0,3.6635616461296463,2.302585092994046,32,2,0,265,193.24298210407824,1.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1466,18.455082180331534,12.611541086966115,3.5689691574413787,2.0,3.0,2.0,1.0,3.0602352018030174,0.0,103,0,0,162,344.9988500038333,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1467,18.94244631369141,13.017005083966255,3.3325482949183005,2.0,6.0,1.0,1.0,0.6931471805599453,0.0,161,2,0,77,374.44361234752813,0.3333333333333333,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1468,18.60716031919374,10.596659732783579,3.0478502278160975,2.0,21.0,1.0,1.0,3.58351893845611,2.0794415416798357,32,1,0,545,3012.4246893827653,0.09523809523809523,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1469,19.704388519067237,12.25486757159303,3.219275744889528,4.8484030589293745,10.0,2.0,1.0,2.1972245773362196,0.6931471805599453,247,1,1,246,1719.0394331455564,0.4848403058929375,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1470,17.19990085520835,13.270785106659046,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,1.791759469228055,63,0,1,248,50.86198127244608,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_1471,18.80933874052381,12.765691290604371,3.813969064952758,6.0,10.0,2.0,2.0,3.784189633918261,0.0,32,0,0,483,421.427367350379,0.6,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1472,18.832790401401716,11.695255355062795,3.3325482949183005,2.0,4.0,2.0,1.0,3.0602352018030174,0.0,181,0,0,99,1258.3228473096058,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1473,19.660503204066355,13.429849547739444,3.659193143743576,4.0,5.0,2.0,1.0,1.9459101490553132,1.9459101490553132,118,0,0,147,508.08748810663513,0.8,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1474,16.166885910365842,11.51293546492023,3.3325482949183005,3.0,3.0,2.0,1.0,3.0602352018030174,0.0,283,0,1,348,104.9989500104999,1.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1475,18.78532386448472,12.706850963741102,3.6778185067545115,8.0,20.0,1.0,1.0,1.9459101490553132,0.0,32,1,0,10,436.36231405359376,0.4,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1476,18.105970012811294,12.506180941677357,2.917770732084279,4.8484030589293745,14.0,1.0,1.0,4.653960350157523,1.6094379124341003,103,0,0,165,270.369369002337,0.34631450420924104,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1477,18.73549149109167,12.506180941677357,3.3325482949183005,4.0,4.0,1.0,1.0,3.0602352018030174,0.0,170,1,0,209,507.4055281276736,1.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1478,18.26985786584569,11.775297421715827,3.0170044088295307,3.0,6.0,1.0,1.0,1.6094379124341003,2.302585092994046,133,0,0,51,661.533372820209,0.5,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TRAIN_1479,19.730364005399473,12.25486757159303,3.743130868945852,8.0,17.0,1.0,1.0,2.9444389791664403,2.3978952727983707,32,2,0,122,1764.2773129651764,0.47058823529411764,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1480,19.829225716452065,12.923914877701906,3.3325482949183005,4.8484030589293745,7.0,2.0,1.0,1.6094379124341003,2.772588722239781,262,1,0,148,997.5585425401401,0.6926290084184821,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1481,18.9688021582424,13.487007879880162,3.1822118404966093,2.0,4.0,1.0,1.0,3.0602352018030174,0.0,122,2,0,198,240.27744405910548,0.5,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1482,17.182806422433504,12.676079399771027,3.3975239762958465,1.0,7.0,1.0,1.0,3.5263605246161616,2.0794415416798357,32,0,0,323,90.62471679776,0.14285714285714285,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1483,16.906553056777135,13.161586013632684,3.3325482949183005,5.0,6.0,2.0,1.0,1.9459101490553132,1.6094379124341003,126,4,0,253,42.307610946902024,0.8333333333333334,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1484,18.86536657162407,13.038983942375959,3.0218872310308424,7.0,20.0,1.0,1.0,3.871201010907891,2.1972245773362196,32,2,0,430,339.12969754413575,0.35,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1485,18.939474543319914,13.122365377402328,2.9193910402972683,9.0,11.0,1.0,1.0,2.4849066497880004,2.1972245773362196,32,1,0,480,335.999328001344,0.8181818181818182,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TRAIN_1486,16.759949589762293,11.289794413577894,3.2480462021679806,1.0,15.0,1.0,1.0,3.7612001156935624,2.5649493574615367,32,3,0,165,237.4970312871089,0.06666666666666667,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1487,16.860033043306743,12.429220196836383,3.3325482949183005,2.0,4.0,2.0,1.0,3.0602352018030174,0.0,112,0,0,56,83.999664001344,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1488,19.691844800623674,13.235693848424024,3.3325482949183005,4.8484030589293745,3.0,2.0,1.0,3.0602352018030174,0.0,189,1,1,256,636.6060060607034,1.6161343529764582,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1489,17.216707972959764,13.384729180332174,3.3325482949183005,2.0,3.0,2.0,1.0,1.0986122886681098,0.0,157,0,0,139,46.153775148038235,0.6666666666666666,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1490,18.72816545105327,12.948012371209098,3.0325462466767075,3.0,6.0,1.0,1.0,1.6094379124341003,0.0,269,0,0,122,323.80875283630274,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1491,18.742764250367856,13.060490101343552,3.0996417369445024,11.0,14.0,1.0,1.0,3.8501476017100584,2.8903717578961645,32,1,0,311,293.6163965608584,0.7857142857142857,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1492,16.648723960844016,11.156264806643742,3.3325482949183005,4.0,5.0,2.0,1.0,3.0602352018030174,0.0,76,1,0,136,242.85367351894973,0.8,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1493,19.019517250535575,12.948012371209098,3.383712067321136,5.0,6.0,2.0,1.0,2.1972245773362196,2.1972245773362196,35,0,0,249,433.3323015897581,0.8333333333333334,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1494,18.542898385526172,13.444448325847754,3.3325482949183005,2.0,4.0,2.0,1.0,1.6094379124341003,0.0,188,1,0,112,163.7678785972774,0.5,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1495,18.41566821217907,13.270785106659046,3.4015306594522756,2.0,4.0,1.0,1.0,3.4011973816621555,1.791759469228055,32,2,0,229,171.55142835960626,0.5,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1496,17.312018149733785,12.994532278619134,3.440738556282688,2.0,9.0,1.0,1.0,1.791759469228055,2.5649493574615367,32,1,0,353,74.99982954584195,0.2222222222222222,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1497,16.066802461833923,12.468440756144114,3.502549875922443,2.0,4.0,2.0,1.0,3.0602352018030174,0.0,51,1,0,169,36.538321006457664,0.5,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TRAIN_1498,18.826145858727198,13.3374763699232,3.1620938107692163,8.0,17.0,1.0,1.0,2.1972245773362196,2.6390573296152584,32,1,0,189,241.93509365307474,0.47058823529411764,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1499,18.795686651448673,12.873904582205107,3.3325482949183005,3.0,4.0,2.0,1.0,0.6931471805599453,1.6094379124341003,6,1,0,105,373.07596647188086,0.75,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TRAIN_1500,17.249497794707484,13.017005083966255,3.3325482949183005,2.0,3.0,2.0,1.0,3.0602352018030174,1.3862943611198906,252,1,0,95,68.88873580280932,0.6666666666666666,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TRAIN_1501,18.31532023940565,12.948012371209098,2.917770732084279,7.0,7.0,1.0,1.0,1.9459101490553132,2.3978952727983707,156,1,0,143,214.28520408284743,1.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
